parmseq,Outcome,idnum,parm,label,estimate,stderr,dof,t,p,min95,max95,uncp,corp,signif,myqvallargervolumes,selected,selected_final,,mlog10p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zgopc ,610,poororalhealth_sev,,0.04,0.04643016,4976,0.87076889,3.80E-01,-0.05,0.13,0.05,0.00003418,0,0.69585245,0,0,,0.420216403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zppp1r2 ,1087,poororalhealth_sev,,0.04,0.04614595,4997,0.87064043,3.80E-01,-0.05,0.13,0.05,0.00003418,0,0.69585245,0,0,,0.420216403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zfaslg ,517,poororalhealth_sev,,-0.04,0.04433531,5036,-0.86961693,3.80E-01,-0.13,0.05,0.05,0.00003418,0,0.69585245,0,0,,0.420216403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, ztst ,1409,poororalhealth_sev,,0.04,0.04726967,4871,0.86887739,3.80E-01,-0.05,0.13,0.05,0.00003418,0,0.69585245,0,0,,0.420216403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, ztpt1 ,1399,poororalhealth_sev,,-0.04,0.04693881,4901,-0.86831671,3.90E-01,-0.13,0.05,0.05,0.00003418,0,0.69585245,0,0,,0.408935393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zkrt19 ,802,poororalhealth_sev,,0.04,0.04598083,4968,0.86647371,3.90E-01,-0.05,0.13,0.05,0.00003418,0,0.69681424,0,0,,0.408935393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zspink5 ,1280,poororalhealth_sev,,-0.04,0.04603616,4978,-0.86145645,3.90E-01,-0.13,0.05,0.05,0.00003418,0,0.70092148,0,0,,0.408935393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, ztnni3 ,1390,poororalhealth_sev,,-0.04,0.0468245,4897,-0.85841278,3.90E-01,-0.13,0.05,0.05,0.00003418,0,0.70307962,0,0,,0.408935393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zpon3 ,1081,poororalhealth_sev,,-0.04,0.0436167,4993,-0.85498521,3.90E-01,-0.12,0.05,0.05,0.00003418,0,0.70561956,0,0,,0.408935393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zskap2 ,1247,poororalhealth_sev,,0.04,0.04631198,4993,0.85274826,3.90E-01,-0.05,0.13,0.05,0.00003418,0,0.70616428,0,0,,0.408935393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zcd1c ,208,poororalhealth_sev,,0.04,0.04579231,5004,0.85269585,3.90E-01,-0.05,0.13,0.05,0.00003418,0,0.70616428,0,0,,0.408935393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zpdgfb ,1035,poororalhealth_sev,,0.04,0.04638904,4993,0.85176704,3.90E-01,-0.05,0.13,0.05,0.00003418,0,0.70622297,0,0,,0.408935393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zslamf8 ,1251,poororalhealth_sev,,0.04,0.04646519,4886,0.84893549,4.00E-01,-0.05,0.13,0.05,0.00003418,0,0.70719468,0,0,,0.397940009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zegln1 ,467,poororalhealth_sev,,0.04,0.04523504,4976,0.84812143,4.00E-01,-0.05,0.13,0.05,0.00003418,0,0.70719468,0,0,,0.397940009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zdbnl ,407,poororalhealth_sev,,0.04,0.04628007,4993,0.84759637,4.00E-01,-0.05,0.13,0.05,0.00003418,0,0.70719468,0,0,,0.397940009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, znampt ,943,poororalhealth_sev,,0.04,0.04682983,4886,0.84693165,4.00E-01,-0.05,0.13,0.05,0.00003418,0,0.70719468,0,0,,0.397940009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zhsd11b1 ,659,poororalhealth_sev,,-0.04,0.04582447,4976,-0.84644754,4.00E-01,-0.13,0.05,0.05,0.00003418,0,0.70719468,0,0,,0.397940009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zbcam ,117,poororalhealth_sev,,0.04,0.04632879,4978,0.84549312,4.00E-01,-0.05,0.13,0.05,0.00003418,0,0.70728176,0,0,,0.397940009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zreg3a ,1156,poororalhealth_sev,,0.04,0.04507842,5052,0.84311246,4.00E-01,-0.05,0.13,0.05,0.00003418,0,0.70878349,0,0,,0.397940009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zepha10 ,485,poororalhealth_sev,,0.04,0.04741786,4883,0.84152087,4.00E-01,-0.05,0.13,0.05,0.00003418,0,0.70950607,0,0,,0.397940009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zlat2 ,816,poororalhealth_sev,,0.04,0.04597293,4963,0.83317718,4.00E-01,-0.05,0.13,0.05,0.00003418,0,0.71694953,0,0,,0.397940009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zcxcl9 ,401,poororalhealth_sev,,0.04,0.04473272,4993,0.83119668,4.10E-01,-0.05,0.12,0.05,0.00003418,0,0.71721291,0,0,,0.387216143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zil32 ,734,poororalhealth_sev,,0.04,0.04544193,4976,0.83117603,4.10E-01,-0.05,0.13,0.05,0.00003418,0,0.71721291,0,0,,0.387216143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zsirt5 ,1244,poororalhealth_sev,,0.04,0.04745228,4883,0.82989771,4.10E-01,-0.05,0.13,0.05,0.00003418,0,0.71762389,0,0,,0.387216143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zflt1 ,550,poororalhealth_sev,,0.04,0.04664642,4958,0.82741087,4.10E-01,-0.05,0.13,0.05,0.00003418,0,0.71847302,0,0,,0.387216143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zstxbp3 ,1309,poororalhealth_sev,,0.04,0.04693144,4886,0.8273122,4.10E-01,-0.05,0.13,0.05,0.00003418,0,0.71847302,0,0,,0.387216143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zhsp90b1 ,660,poororalhealth_sev,,0.04,0.04744044,4866,0.82524399,4.10E-01,-0.05,0.13,0.05,0.00003418,0,0.71887804,0,0,,0.387216143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zapoh ,79,poororalhealth_sev,,-0.04,0.0465386,4978,-0.82517228,4.10E-01,-0.13,0.05,0.05,0.00003418,0,0.71887804,0,0,,0.387216143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zebag9 ,455,poororalhealth_sev,,0.04,0.04666208,4957,0.82230495,4.10E-01,-0.05,0.13,0.05,0.00003418,0,0.71971093,0,0,,0.387216143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zfyb1 ,572,poororalhealth_sev,,0.04,0.04632215,4971,0.82148433,4.10E-01,-0.05,0.13,0.05,0.00003418,0,0.71971093,0,0,,0.387216143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zobp2b ,1002,poororalhealth_sev,,-0.03,0.03877729,4938,-0.82121338,4.10E-01,-0.11,0.04,0.05,0.00003418,0,0.71971093,0,0,,0.387216143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zdnaja2 ,431,poororalhealth_sev,,0.04,0.04586521,5024,0.81996247,4.10E-01,-0.05,0.13,0.05,0.00003418,0,0.71971093,0,0,,0.387216143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zprcp ,1092,poororalhealth_sev,,0.03,0.04223891,4995,0.81930904,4.10E-01,-0.05,0.12,0.05,0.00003418,0,0.71971093,0,0,,0.387216143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zmdk ,889,poororalhealth_sev,,0.04,0.04644171,4961,0.8191517,4.10E-01,-0.05,0.13,0.05,0.00003418,0,0.71971093,0,0,,0.387216143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, ztpmt ,1395,poororalhealth_sev,,0.04,0.04694743,4886,0.81677339,4.10E-01,-0.05,0.13,0.05,0.00003418,0,0.72113975,0,0,,0.387216143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zstk11 ,1302,poororalhealth_sev,,0.04,0.04637051,4897,0.81546386,4.10E-01,-0.05,0.13,0.05,0.00003418,0,0.72113975,0,0,,0.387216143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zil1r1 ,721,poororalhealth_sev,,0.04,0.04658487,4972,0.81512926,4.20E-01,-0.05,0.13,0.05,0.00003418,0,0.72113975,0,0,,0.37675071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zrrm2 ,1174,poororalhealth_sev,,-0.04,0.04641475,4886,-0.81414346,4.20E-01,-0.13,0.05,0.05,0.00003418,0,0.72126498,0,0,,0.37675071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zcalcoco1 ,158,poororalhealth_sev,,0.04,0.04657546,5007,0.81298562,4.20E-01,-0.05,0.13,0.05,0.00003418,0,0.72155881,0,0,,0.37675071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zerbb3 ,493,poororalhealth_sev,,-0.04,0.04485104,4960,-0.81195402,4.20E-01,-0.12,0.05,0.05,0.00003418,0,0.7217299,0,0,,0.37675071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zmgll ,904,poororalhealth_sev,,0.04,0.04654968,4986,0.80935137,4.20E-01,-0.05,0.13,0.05,0.00003418,0,0.72346161,0,0,,0.37675071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zlto1 ,858,poororalhealth_sev,,-0.04,0.04695529,4901,-0.80559442,4.20E-01,-0.13,0.05,0.05,0.00003418,0,0.72479261,0,0,,0.37675071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zs100a12 ,1183,poororalhealth_sev,,0.04,0.04646505,4917,0.80557105,4.20E-01,-0.05,0.13,0.05,0.00003418,0,0.72479261,0,0,,0.37675071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zcdh1 ,252,poororalhealth_sev,,0.04,0.04677514,4837,0.80532327,4.20E-01,-0.05,0.13,0.05,0.00003418,0,0.72479261,0,0,,0.37675071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zprl ,1103,poororalhealth_sev,,0.04,0.04480507,5039,0.80414101,4.20E-01,-0.05,0.12,0.05,0.00003418,0,0.72479261,0,0,,0.37675071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zmgmt ,905,poororalhealth_sev,,0.04,0.04658744,4976,0.80314697,4.20E-01,-0.05,0.13,0.05,0.00003418,0,0.72479261,0,0,,0.37675071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zslamf7 ,1250,poororalhealth_sev,,0.04,0.04666435,4976,0.80111601,4.20E-01,-0.05,0.13,0.05,0.00003418,0,0.72479261,0,0,,0.37675071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zsult1a1 ,1311,poororalhealth_sev,,0.04,0.046461,5039,0.79952918,4.20E-01,-0.05,0.13,0.05,0.00003418,0,0.72479261,0,0,,0.37675071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zprdx1 ,1093,poororalhealth_sev,,0.04,0.04776104,4852,0.79947045,4.20E-01,-0.06,0.13,0.05,0.00003418,0,0.72479261,0,0,,0.37675071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zil17c ,709,poororalhealth_sev,,0.04,0.04615274,4901,0.7974107,4.30E-01,-0.05,0.13,0.05,0.00003418,0,0.72479261,0,0,,0.366531544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zirak4 ,757,poororalhealth_sev,,0.04,0.04643174,4976,0.79735155,4.30E-01,-0.05,0.13,0.05,0.00003418,0,0.72479261,0,0,,0.366531544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zadgre2 ,26,poororalhealth_sev,,0.04,0.0456973,4993,0.79730673,4.30E-01,-0.05,0.13,0.05,0.00003418,0,0.72479261,0,0,,0.366531544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zblmh ,125,poororalhealth_sev,,-0.04,0.04521744,5052,-0.79727219,4.30E-01,-0.12,0.05,0.05,0.00003418,0,0.72479261,0,0,,0.366531544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zgnly ,608,poororalhealth_sev,,0.04,0.04614978,4978,0.79687479,4.30E-01,-0.05,0.13,0.05,0.00003418,0,0.72479261,0,0,,0.366531544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zvtcn1 ,1441,poororalhealth_sev,,-0.04,0.04662054,4886,-0.79483742,4.30E-01,-0.13,0.05,0.05,0.00003418,0,0.72596558,0,0,,0.366531544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zuso1 ,1419,poororalhealth_sev,,0.04,0.04634349,4963,0.79366243,4.30E-01,-0.05,0.13,0.05,0.00003418,0,0.72628337,0,0,,0.366531544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zstk24 ,1303,poororalhealth_sev,,0.04,0.04722415,4883,0.79241284,4.30E-01,-0.06,0.13,0.05,0.00003418,0,0.72667734,0,0,,0.366531544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, znos3 ,973,poororalhealth_sev,,0.04,0.04572614,4883,0.79057172,4.30E-01,-0.05,0.13,0.05,0.00003418,0,0.72678043,0,0,,0.366531544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zlactb2 ,807,poororalhealth_sev,,0.04,0.04614885,4997,0.78993783,4.30E-01,-0.05,0.13,0.05,0.00003418,0,0.72678043,0,0,,0.366531544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zvmo1 ,1432,poororalhealth_sev,,-0.04,0.04557585,4963,-0.78975336,4.30E-01,-0.13,0.05,0.05,0.00003418,0,0.72678043,0,0,,0.366531544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zrgma ,1162,poororalhealth_sev,,-0.04,0.04556526,5039,-0.78618094,4.30E-01,-0.13,0.05,0.05,0.00003418,0,0.72947014,0,0,,0.366531544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zsmoc1 ,1262,poororalhealth_sev,,0.03,0.04268792,5019,0.78195608,4.30E-01,-0.05,0.12,0.05,0.00003418,0,0.73167064,0,0,,0.366531544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zrasa1 ,1148,poororalhealth_sev,,0.04,0.0473936,4883,0.78109589,4.30E-01,-0.06,0.13,0.05,0.00003418,0,0.73167064,0,0,,0.366531544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zerp44 ,497,poororalhealth_sev,,0.04,0.04550931,4959,0.77857027,4.40E-01,-0.05,0.12,0.05,0.00003418,0,0.73167064,0,0,,0.356547324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zfolr1 ,556,poororalhealth_sev,,0.03,0.04442749,4967,0.77685001,4.40E-01,-0.05,0.12,0.05,0.00003418,0,0.73167064,0,0,,0.356547324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zang ,59,poororalhealth_sev,,0.03,0.04344643,4969,0.77640632,4.40E-01,-0.05,0.12,0.05,0.00003418,0,0.73167064,0,0,,0.356547324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zankrd54 ,67,poororalhealth_sev,,-0.04,0.04651022,4886,-0.77634453,4.40E-01,-0.13,0.06,0.05,0.00003418,0,0.73167064,0,0,,0.356547324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zbid ,122,poororalhealth_sev,,0.04,0.04603368,4976,0.77614785,4.40E-01,-0.05,0.13,0.05,0.00003418,0,0.73167064,0,0,,0.356547324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zfes ,532,poororalhealth_sev,,0.04,0.04675217,4886,0.77549106,4.40E-01,-0.06,0.13,0.05,0.00003418,0,0.73167064,0,0,,0.356547324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, ztfpi ,1336,poororalhealth_sev,,0.03,0.04295593,4969,0.77539546,4.40E-01,-0.05,0.12,0.05,0.00003418,0,0.73167064,0,0,,0.356547324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zgzmb ,632,poororalhealth_sev,,0.04,0.04564607,4976,0.77470912,4.40E-01,-0.05,0.12,0.05,0.00003418,0,0.73167064,0,0,,0.356547324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zil6r ,743,poororalhealth_sev,,-0.04,0.04639882,4958,-0.77461811,4.40E-01,-0.13,0.06,0.05,0.00003418,0,0.73167064,0,0,,0.356547324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zntprobnp ,993,poororalhealth_sev,,0.03,0.0427481,4997,0.77320688,4.40E-01,-0.05,0.12,0.05,0.00003418,0,0.73218705,0,0,,0.356547324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zagr2 ,34,poororalhealth_sev,,-0.04,0.04700344,4846,-0.7724041,4.40E-01,-0.13,0.06,0.05,0.00003418,0,0.73218705,0,0,,0.356547324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zitgb1bp2 ,767,poororalhealth_sev,,0.04,0.04695138,4897,0.77126803,4.40E-01,-0.06,0.13,0.05,0.00003418,0,0.73247304,0,0,,0.356547324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zil13ra1 ,704,poororalhealth_sev,,0.04,0.04585769,4886,0.76583304,4.40E-01,-0.05,0.13,0.05,0.00003418,0,0.73693034,0,0,,0.356547324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, znptn ,980,poororalhealth_sev,,-0.04,0.04697872,4886,-0.76505828,4.40E-01,-0.13,0.06,0.05,0.00003418,0,0.73693034,0,0,,0.356547324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zgdnf ,585,poororalhealth_sev,,0.04,0.04606605,4883,0.76230173,4.50E-01,-0.06,0.13,0.05,0.00003418,0,0.73881791,0,0,,0.346787486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zcep20 ,275,poororalhealth_sev,,0.04,0.04639033,4886,0.76006734,4.50E-01,-0.06,0.13,0.05,0.00003418,0,0.7401903,0,0,,0.346787486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zflt4 ,553,poororalhealth_sev,,0.03,0.04588745,5004,0.75866794,4.50E-01,-0.06,0.12,0.05,0.00003418,0,0.7403589,0,0,,0.346787486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zpdlim7 ,1039,poororalhealth_sev,,0.04,0.04640083,4993,0.75709238,4.50E-01,-0.06,0.13,0.05,0.00003418,0,0.7403589,0,0,,0.346787486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zlgals4 ,827,poororalhealth_sev,,0.03,0.04519375,4970,0.75629346,4.50E-01,-0.05,0.12,0.05,0.00003418,0,0.7403589,0,0,,0.346787486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zcpb1 ,343,poororalhealth_sev,,-0.03,0.04596765,5052,-0.75473514,4.50E-01,-0.12,0.06,0.05,0.00003418,0,0.7403589,0,0,,0.346787486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zhspb1 ,662,poororalhealth_sev,,0.04,0.0466315,4917,0.75462588,4.50E-01,-0.06,0.13,0.05,0.00003418,0,0.7403589,0,0,,0.346787486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zdctn6 ,412,poororalhealth_sev,,0.04,0.04729999,4883,0.75395304,4.50E-01,-0.06,0.13,0.05,0.00003418,0,0.7403589,0,0,,0.346787486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zprtfdc1 ,1109,poororalhealth_sev,,0.04,0.04721128,4883,0.75320077,4.50E-01,-0.06,0.13,0.05,0.00003418,0,0.7403589,0,0,,0.346787486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zprkra ,1102,poororalhealth_sev,,0.03,0.04555188,4886,0.75314125,4.50E-01,-0.05,0.12,0.05,0.00003418,0,0.7403589,0,0,,0.346787486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zscarb1 ,1190,poororalhealth_sev,,0.04,0.04742778,4883,0.75083837,4.50E-01,-0.06,0.13,0.05,0.00003418,0,0.74096796,0,0,,0.346787486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zcxcl3 ,397,poororalhealth_sev,,-0.03,0.04649737,4974,-0.75038727,4.50E-01,-0.13,0.06,0.05,0.00003418,0,0.74096796,0,0,,0.346787486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zahcy ,39,poororalhealth_sev,,0.03,0.04593637,4997,0.74999656,4.50E-01,-0.06,0.12,0.05,0.00003418,0,0.74096796,0,0,,0.346787486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zccl24 ,185,poororalhealth_sev,,0.03,0.04574064,4986,0.74806136,4.50E-01,-0.06,0.12,0.05,0.00003418,0,0.74204541,0,0,,0.346787486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, ztppp3 ,1397,poororalhealth_sev,,0.04,0.04738412,4883,0.74636484,4.60E-01,-0.06,0.13,0.05,0.00003418,0,0.74288919,0,0,,0.337242168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zca11 ,145,poororalhealth_sev,,0.03,0.04693566,4886,0.74305624,4.60E-01,-0.06,0.13,0.05,0.00003418,0,0.74532088,0,0,,0.337242168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, ztpsab1 ,1398,poororalhealth_sev,,-0.03,0.04621977,5031,-0.740487,4.60E-01,-0.12,0.06,0.05,0.00003418,0,0.74699966,0,0,,0.337242168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zscgn ,1198,poororalhealth_sev,,0.03,0.04629571,4901,0.73967114,4.60E-01,-0.06,0.13,0.05,0.00003418,0,0.74699966,0,0,,0.337242168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zpts ,1132,poororalhealth_sev,,-0.03,0.04496073,4867,-0.73718503,4.60E-01,-0.12,0.05,0.05,0.00003418,0,0.74845729,0,0,,0.337242168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zserpine1 ,1220,poororalhealth_sev,,0.03,0.04549856,5052,0.73446756,4.60E-01,-0.06,0.12,0.05,0.00003418,0,0.74845729,0,0,,0.337242168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zfcn2 ,524,poororalhealth_sev,,0.03,0.04553789,4962,0.73430728,4.60E-01,-0.06,0.12,0.05,0.00003418,0,0.74845729,0,0,,0.337242168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, ztslp ,1407,poororalhealth_sev,,-0.03,0.04714884,4897,-0.73308512,4.60E-01,-0.13,0.06,0.05,0.00003418,0,0.74845729,0,0,,0.337242168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, ztbl1x ,1326,poororalhealth_sev,,0.03,0.0468781,4886,0.73296832,4.60E-01,-0.06,0.13,0.05,0.00003418,0,0.74845729,0,0,,0.337242168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zctsl ,382,poororalhealth_sev,,0.03,0.04478294,4997,0.7327015,4.60E-01,-0.05,0.12,0.05,0.00003418,0,0.74845729,0,0,,0.337242168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
